	lon	rpoH	mopA	htpG	rpoE_rseABC	ibpAB	ecfABC	ecfH	fkpA	crp	araE	xprB_dsbC_recJ	lpxDA_fabZ	ppiA	dnaA	ptsHI_crr	cirA	cyaA	speC	araBAD	clpP	nagBACD	araJ	nupG	ecfK	fur	yhfA	srlAEBD_gutM_srlR_gutQ	fucPIKUR	mopB	mglBAC	malK_lamB_malM	uppS_cdsA_ecfE	fecIR	sodA	tnaLAB	deoCABD	fepB	glgS	htrA	acs	ebgAC	araC	ansB	fnr	himA	cytR	narK	gntKU	ivbL_ilvBN	icdA	hflB	arcA	fhuACDB	frdABCD	ecfD	malEFG	narL	appY	dcuB_fumB	focA_pflB	ecfG	melAB	tdcABCDEFG	gltA	fixABCX	hypABCDE	fucAO	nuoABCEFGHIJKLMN	aceBAK	caiTABCDE	malT	nrfABCDEFG	tsx	gntT	cydAB	manXYZ	appCBA	ompC	yjdHG	cpxAR	htpY	malI	dnaKJ	malS	grpE	deoR	pspABCDE	sdhCDAB_b0725_sucABCD	dmsABC	ostA_surA_pdxA	FruR	marRAB	cyoABCDE	tonB	soxS	nfo	rpoD	uhpT	caiF
araE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2978467943058528	0.0	0.0	0.0	0.15383349593431128	0.12389958729281396	0.05922098782553828	0.3462712878661475	0.05784975872575009	0.30494157291405694	0.34457469178691635	0.0	0.21566182977268314	0.2994973601134199	0.10009257983105051	0.008156119155677512	0.08087587088383676	0.28222495032684697	0.2053723682529252	0.3637751073813262	0.14800481635607465	0.3383367189868027	0.2840508310775257	0.0	0.33334138756455006	0.07381738383929498	0.24144839753148215	0.027534159290337708	0.20692518400256874	0.34446017378656085	0.048470504406401924	0.07821429832785604	0.25267606984289565	0.222809063181178	0.17444522893905415	0.058613864857145856	0.04936355915463595	0.0	0.11207168895954922	0.3633988558314376	0.27474163467901375	0.0	0.029919006936501447	0.07243992121622879	0.1716895383945304	0.0	0.0	0.2890083905998976	0.0	0.004891133339197815	0.0	0.009662934075733048	0.07420939783319509	0.4463645014441295	0.18341788484896643	0.2988852246446235	0.16510627256848578	0.0	0.42806339851689124	0.14596722577437268	0.0	0.0	0.28464838425206695	0.09733633804022597	0.0	0.3508776584343297	0.0	0.2818485714574156	0.0	0.06076810839457516	0.20971128821865456	0.0030654698231061886	0.0	0.2746254192656102	0.0	0.25701696124121687	0.01951799899479191	0.3698347501901161	0.0	0.13344824147772327	0.0	0.0	0.0526693643299638	0.09519694410106405	0.0	0.265733807247106	0.0	0.0	0.0	0.29071882504818336	0.06860741071320392
xprB_dsbC_recJ	0.09755493455932479	0.14455710889608103	0.0	0.05693675915258778	0.10857194671806743	0.3761646469311742	0.109101562269839	0.1971331940840097	0.0780135321055212	0.024327608460514214	0.0	0.0	0.2564991242327969	0.0	0.0	0.07184859207064355	0.034162608980948875	0.14031175455690056	0.003232397991373181	0.07494794492637857	0.19444084657458846	0.0036433722970193533	0.09141202002336783	0.0	0.2931925472107826	0.2025179046351138	0.0	0.034398755690318326	0.2010137082442753	0.2598688530933534	0.0	0.0	0.16504472844765536	0.0	0.0	0.0920682181991615	0.0	0.04549044647862415	0.01596532048190084	0.024870693197968616	0.0	0.0	0.19806493175076798	0.0	0.10217230838557546	0.0	0.3403259888410426	0.0	0.07168577543410898	0.1258894788623495	0.005964111567042604	0.3449317992335777	0.0	0.12878196658717866	0.0	0.1708359608803084	0.0	0.028134964722687544	0.0	0.30406307884796596	0.0	0.25125359715750306	0.12996963647514917	0.0	0.015095913977346666	0.09679840863270489	0.16008162241178325	0.0	0.0	0.0826291234342669	0.0	0.0	0.2927002051056854	0.44654244673551574	0.08386480835956348	0.0	0.0	0.0	0.0	0.0	0.0	0.06216515865705183	0.1024919681305319	0.2674176764501616	0.0	0.2186604891636106	0.0	0.0	0.05147027609944442	0.09745513597128248	0.21336145850348703	0.0	0.0	0.0	0.0	0.0	0.0	0.18276853963256876	0.0	0.27540585251222455
lpxDA_fabZ	0.20274912616681454	0.18707675005815008	0.14619903297058512	0.37806002536890865	0.4328990888529601	0.16596674595808583	0.6023252517595653	0.44651182651491356	0.43515325427748947	0.07720598882170016	0.0	0.2564991242327969	0.0	0.03528937026417255	0.0	0.0	0.0	0.01445648951061303	0.0	0.053737081910208956	0.39838175792100744	0.0	0.10797630175601793	0.0	0.1767791590602357	0.01339623712419329	0.028341407056140654	0.0836734733543008	0.0	0.5546957966104931	0.051661183202828795	0.0	0.37377780391572135	0.0	0.020108557774118338	0.12981497446042134	0.0	0.0798267134781988	0.0	0.3537677689019381	0.0	0.10607900167510637	0.0	0.16119987297491759	0.0	0.10334022468845379	0.3886565994501608	0.09446579899012195	0.0	0.0	0.0	0.18256678841507162	0.0	0.0	0.3376189053249759	0.64960449651817	0.0	0.02870485631097334	0.0	0.32456575866036336	0.0906478772013534	0.49858968363499084	0.0	0.0	0.13556957920032914	0.0	0.018800489275106077	0.0	0.0	0.01512627770381768	0.06036039072786012	0.0	0.0	0.15421895431035273	0.0	0.05981369324800591	0.0	0.04370469310365028	0.0	0.07909978402198219	0.4040268404482071	0.3002058931030149	0.030950039101020597	0.13090222789422615	0.0	0.1564717393955132	0.19875717074945864	0.0412902961566141	0.009444718119399793	0.0	0.3877412097012594	0.0	0.22092542777518415	0.1550248398077117	0.0	0.46761167317023467	0.0	0.4896627198282056	0.0	0.0377136851992011
ppiA	0.0	0.025594465479954042	0.024900148695493958	0.0	0.04107007274567715	0.0	0.0	0.0	0.0	0.17858675399084484	0.15383349593431128	0.0	0.03528937026417255	0.0	0.0	0.11268384346593757	0.11171495529757934	0.17930188175211975	0.19696702471599015	0.3083801499192797	0.0	0.0	0.2038988634360293	0.01566890066379674	0.0	0.3969132018359238	0.2589691852240521	0.31296107904453624	0.0802168379652083	0.0	0.3611159826030851	0.19884193886017518	0.0	0.15890955849781827	0.0	0.23603276126686928	0.13010449967925863	0.09099781630647936	0.09674335415193924	0.0	0.004045924609437587	0.25234055919658444	0.13509508510409562	0.0	0.14663143175026866	0.0	0.0	0.0	0.2786859730309258	0.16107436753936874	0.15166330839095554	0.0	0.0	0.1504301938172325	0.0	0.0	0.12570659864245548	0.0	0.11072702289248261	0.0	0.023988586617504994	0.0	0.20706085086906503	0.12566649866530988	0.3567393963963378	0.24678053653781157	0.33065665884097556	0.2802685239258362	0.16003407537231357	0.0980363170340136	0.07706229563457705	0.13974673740569585	0.0	0.0	0.21340353365278908	0.2500255677322269	0.025506745518415478	0.0	0.02167339650365209	0.17835584999168197	0.21321472870993968	0.0	0.17837787493983012	0.018054441560343783	0.18279531475350608	0.0	0.0	0.2767454194176583	0.0	0.0	0.007856875095727517	0.0	0.2588204512669527	0.143956265165727	0.16991846875097516	0.0	0.07771764753754075	0.0	0.2883439201711846	0.02840265175021509
dnaA	0.31670397595515865	0.0	0.0	0.0	0.0	0.0	0.1993994160681708	0.0	0.0	0.06991815954700294	0.12389958729281396	0.0	0.0	0.0	0.0	0.0	0.05492415941370196	0.3031723520561572	0.014450022603149568	0.02201626517119054	0.0	0.12279973884340464	0.0	0.125597689382424	0.13890578677894458	0.012169197114553656	0.0	0.0	0.0	0.10864245696149798	0.19432026781878967	0.12387026435254721	0.07193655968242452	0.002435576252115558	0.0	0.2302126863065156	0.13433379061114428	0.1432879912472371	0.0	0.09434304404804356	0.013643772701681591	0.05727576439374323	0.0	0.05577186586634599	0.0	0.0	0.0	0.18114312402976213	0.14853224408684684	0.0	0.0	0.14579157005041374	0.0	0.0	0.31191424829796877	0.01972145581718252	0.38609565326508566	0.6289782316766241	0.0	0.0	0.20419852923202927	0.0	0.36780709776007314	0.09126422709643162	0.0	0.006172642588824937	0.0	0.40314957582690214	0.0	0.0	0.0	0.11464999968847386	0.3141392856455424	0.0	0.0	0.0	0.02259976175808034	0.0	0.04639360964083384	0.0	0.12112920783387977	0.04132169028133867	0.0	0.0	0.007786992646261139	0.0	0.0	0.0	0.0	0.22409782231950937	0.26449072234441817	0.3365654365399083	0.1462178090541279	0.0	0.0	0.0	0.10570353253226518	0.06505077641095282	0.0	0.0
ptsHI_crr	0.005933453100298501	0.09484617578868902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15335666216168445	0.05922098782553828	0.07184859207064355	0.0	0.11268384346593757	0.0	0.0	0.0764608549689636	0.1412909763422941	0.3043652729830241	0.23925427527276674	0.07627825935532258	0.10104016734064784	0.283574635643533	0.0	0.0	0.27874166073848317	0.08539635111989671	0.3209226044725858	0.17647301015556235	0.0	0.15780441040201165	0.10207908685855374	0.0	0.03494370640476518	0.11977035823938698	0.19111927267198486	0.0	0.2502952262719647	0.22295953359090812	0.037959960063355946	0.32387256538174064	0.17786174309540895	0.29929070460016194	0.08803813047698089	0.0	0.0	0.0	0.0	0.25387894244217685	0.1538461682423791	0.0	0.0	0.0	0.24560794056642188	0.0	0.0	0.06204553266598984	0.02027561823781251	0.0	0.07663450723050928	0.0	0.14791023457856922	0.0924511898573815	0.148739756726446	0.29549462503785656	0.030720083454813293	0.08812260118584314	0.09199926505405631	0.1542069031406741	0.0	0.2151285410202235	0.2787163108255164	0.01033154872377359	0.0	0.24443907975193263	0.0	0.06076200632758559	0.0	0.0	0.0	0.0	0.0009828794555810827	0.09920638935374106	0.0	0.08706663348053365	0.08732673463331238	0.13284293399317332	0.0	0.0	0.0	0.10897989762625902	0.0	0.22020806462508472	0.04240539802838836	0.2733082642482377	0.0	0.3546977752121572	0.0	0.31461738215616003	0.08791372499561861
cirA	0.002180119868352254	0.03488870730326921	0.0	0.0	0.0	0.004480915489128651	0.0	0.05233148082111408	0.0	0.22407784289142013	0.3462712878661475	0.034162608980948875	0.0	0.11171495529757934	0.05492415941370196	0.0764608549689636	0.0	0.16608275438052772	0.28170457953222716	0.2591572096880602	0.0913907987354273	0.2862856044691074	0.2953709276770368	0.0	0.0	0.13555884612312874	0.21796516219648332	0.2538552303479588	0.18627683016747243	0.0	0.2733718665590651	0.2386659170982025	0.02388407826275747	0.3533783210750026	0.18777352466749567	0.2148883443432032	0.040390086829029496	0.1664629881621872	0.2758943611582067	0.03566898320885936	0.0	0.2669919551976938	0.2540941225294407	0.17258680155889994	0.15642068086756175	0.0	0.0	0.027751445260656926	0.20878160348444494	0.27360132067411713	0.0	0.0	0.0	0.11333977922941965	0.014292918001850381	0.0	0.3012955529596976	0.0	0.0	0.0	0.05261583754350266	0.0018404762114638449	0.33462818695308555	0.03264990300383943	0.3628724343482915	0.2039440661117957	0.0	0.3236094095468323	0.03982163182639496	0.0	0.12104667408251008	0.16406990578821962	0.0	0.0	0.3154408438217238	0.09611884187474289	0.279534763191882	0.0	0.0	0.001841046381063298	0.0026904045569606416	0.0	0.19249467445451418	0.0	0.19588809216880182	0.0	0.17749899411526576	0.0	0.11116244552326038	0.0	0.04665308305527156	0.0	0.0	0.0	0.12287273133149829	0.0	0.0	0.0	0.24019759923252307	0.0435560576511645
cyaA	0.06805783500197328	0.0	0.0	0.0	0.06422396586505935	0.057559572667519765	0.03558257426140917	0.0790836213991489	0.02565815155550097	0.27903902878008896	0.05784975872575009	0.14031175455690056	0.01445648951061303	0.17930188175211975	0.3031723520561572	0.1412909763422941	0.16608275438052772	0.0	0.23373644679018288	0.421373553740207	0.0	0.25379332733014554	0.3337246857671204	0.00252517284372878	0.22902680201115835	0.29386124646987993	0.22778387045378484	0.2508292419818301	0.3424542916606004	0.0	0.31689507842515824	0.5040533331640192	0.05168080208453606	0.27803585430638295	0.2033158888044927	0.38379705300048444	0.1023055222339327	0.18206786465990663	0.2711076992538945	0.0	0.14515477674482072	0.37555521158602634	0.2780774274488466	0.19019727892678076	0.048393744832178315	0.0	0.16526968628373165	0.059059193110581894	0.3655341050450706	0.5692387425194965	0.1258486707213371	0.0	0.011166189374667547	0.19026350278249354	0.24833263428347	0.0	0.38729243181131956	0.04590028556550897	0.011668062504111454	0.0644877762036403	0.0	0.10001435223574988	0.4051864190151325	0.08333728961969235	0.34385076445707663	0.20646616428011536	0.003970606699862807	0.36440787838397626	0.28357275057734577	0.0	0.13420599068352893	0.25164008563002566	0.16073440681780204	0.12812645316186322	0.4939352956475959	0.10382372739525612	0.31048533222923375	0.08874422810124458	0.07202378447129285	0.0	0.0	0.1994954139483409	0.4281863914266373	0.08751873457771274	0.48136823512452126	0.06254076984353939	0.0	0.09275659579685269	0.22948262997351404	0.09922306482132494	0.0	0.12739299776473495	0.1279573033936128	0.0	0.20014479423860296	0.03666251293049943	0.0	0.04088558788287639	0.4681802014440902	0.07246686223861608
speC	0.0664873471844761	0.15293379201879795	0.0	0.0	0.07447706475820104	0.13237056855949556	0.0	0.0	0.0	0.4331203321488323	0.30494157291405694	0.003232397991373181	0.0	0.19696702471599015	0.014450022603149568	0.3043652729830241	0.28170457953222716	0.23373644679018288	0.0	0.3605794878880515	0.17219024126412558	0.26060194754339794	0.31800867428223356	0.0	0.0	0.2141848050789096	0.4713039185631542	0.27914877033190144	0.38330033886026293	0.12255455347784137	0.3366640406958101	0.3237652175602339	0.04643713957161193	0.19944785527123537	0.12433864515348918	0.3607085082375275	0.0	0.1936651316521737	0.4239438605731237	0.0	0.13563605027004233	0.38451049553083366	0.2688170375953004	0.1055694988527093	0.0	0.0	0.0	0.0	0.34539802505589645	0.3477482254569126	0.030928369061703594	0.0	0.06486133234872205	0.2408779385042997	0.06873222634507974	0.0	0.3104901021145091	0.0	0.17406115834526867	0.1436502315897106	0.3935775661975128	0.0309055856957525	0.4139812821288429	0.12379781642611438	0.25834814073324136	0.1683638113022905	0.13840940461659512	0.34723518559341965	0.05660883595023207	0.0	0.08582404615867183	0.3608514080247377	0.0	0.09212901955575714	0.37265904779694803	0.0	0.26612253606541275	0.0	0.15579533649410274	0.1600595370453161	0.0	0.0	0.25435817980075665	0.0	0.4297205806182214	0.09181655842044836	0.0	0.0	0.10886280872945765	0.0	0.0	0.01637824289972489	0.0	0.0	0.1604913576419166	0.07411942533098595	0.0	0.0	0.3792523269767677	0.0
araBAD	0.0	0.0	0.0	0.0	0.06897189198201932	0.0	0.0	0.0	0.0	0.3162278320089204	0.34457469178691635	0.07494794492637857	0.053737081910208956	0.3083801499192797	0.02201626517119054	0.23925427527276674	0.2591572096880602	0.421373553740207	0.3605794878880515	0.0	0.0	0.22865271450483346	0.23846135462430731	0.12571969744983835	0.18108344516839345	0.21079775559951847	0.40717052039175144	0.3434712722786008	0.2886005352030953	0.0	0.3784904950017279	0.3671326754569509	0.11908720060127417	0.27448452215380326	0.1682385345604406	0.3257277878459294	0.09092300925935218	0.13165035287368865	0.3702195147339874	0.0	0.1842411987070484	0.3520715847037797	0.2560548009370973	0.17806126358146865	0.0791325479844136	0.1273041469103167	0.25067043346794066	0.0	0.48294886011613924	0.3935177043269137	0.0	0.0	0.10334123211475923	0.27837533306082374	0.1426612047322928	0.03952343372445378	0.40827126441104117	0.11232299748855759	0.039329351561071896	0.0	0.3118776392276227	0.036659820063450387	0.37116936663220784	0.2809974812660484	0.3552337854844409	0.22938642977069304	0.0	0.33144968685320014	0.0	0.0	0.2024524104719761	0.3816570470079912	0.0	0.13346907168480374	0.5336580627952797	0.05686683165707091	0.39657051784777003	0.11737358438467062	0.0	0.12111825858705128	0.0	0.0	0.46538286585210703	0.0	0.47918150098577833	0.009301878913776918	0.11975912951756049	0.09253336651634005	0.02108810897033286	0.14374417420680718	0.10144992629037461	0.22233071005639127	0.22576548560630888	0.0	0.2076040587716875	0.019780001357248254	0.0	0.01913204497818371	0.42803882015656497	0.03534908829917753
clpP	0.4713479165780679	0.5591670459250614	0.5023751247064074	0.3164668482446267	0.26923249540264477	0.46237264144466644	0.3319825069794449	0.13776543325774632	0.31485869359749113	0.0	0.0	0.19444084657458846	0.39838175792100744	0.0	0.0	0.07627825935532258	0.0913907987354273	0.0	0.17219024126412558	0.0	0.0	0.0	0.0	0.0	0.16903832566778773	0.07108747025333274	0.013707609511046664	0.0	0.0	0.27022112185877867	0.0	0.016812332444460194	0.6026621427681674	0.0	0.0	0.0	0.0	0.06993098211605642	0.0	0.12380717327464479	0.007825688284297	0.0	0.08583357706016671	0.0	0.2670115152624596	0.0	0.28781143274118903	0.2339144611248794	0.0	0.0	0.0	0.42518435431349105	0.0	0.03145201585414564	0.0	0.2417979139729774	0.0	0.17419117195703374	0.18659018790350299	0.22584675233605317	0.06507415912454989	0.33917442790827795	0.0	0.0	0.0	0.0	0.0	0.09275994310920277	0.022110288654384025	0.045179119788197004	0.0	0.0	0.10234353575914688	0.2390113044703142	0.016056660825813904	0.10110171040816163	0.026346718094796915	0.17722878030000064	0.0	0.0	0.0	0.3530794125735701	0.0664985258031102	0.6035026842854588	0.0	0.4953105892635791	0.19111933716555943	0.0	0.00870468826754252	0.0	0.222062126975126	0.0	0.22845208019703875	0.0	0.0	0.1854423765441218	0.20525578641609454	0.2839103657861446	0.0	0.2954806236900958
nagBACD	0.018535836287968396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20034396281684685	0.21566182977268314	0.0036433722970193533	0.0	0.0	0.12279973884340464	0.10104016734064784	0.2862856044691074	0.25379332733014554	0.26060194754339794	0.22865271450483346	0.0	0.0	0.178041158155701	0.0	0.0	0.367294906888271	0.2914006384445648	0.3372607811764242	0.167623597792355	0.0	0.1760258341594631	0.17009985573167555	0.0	0.12811690855919436	0.03942439125962517	0.24975429578759892	0.0	0.19521908913924416	0.19955539407797704	0.0	0.15739383901838472	0.2658935931802976	0.13098492160553044	0.11990248430992677	0.06764274449119179	0.0	0.0	0.0	0.3628280330221976	0.2763146396807669	0.0	0.0	0.0	0.183031216833409	0.0	0.0	0.22559165421270425	0.0	0.0	0.08374796451787961	0.1455076201959127	0.0	0.3241452514412138	0.059873461532287175	0.2626256800445312	0.10276779255240993	0.1370702169413563	0.37318699573933134	0.12342209517131644	0.0	0.0	0.08503326410792537	0.10604844880150348	0.0	0.29348173995860405	0.013223935308568677	0.16657472740941037	0.0	0.0	0.07126792288460457	0.0	0.0	0.29207939940107774	0.0	0.3350107192190204	0.0	0.10356024692039065	0.07446871126265354	0.1810743613339372	0.0	0.0	0.1258802880090259	0.0	0.0	0.17728945708201554	0.0	0.41987062802047986	0.0	0.29523743481385095	0.014217893434406482
araJ	0.11784223072203415	0.002827863347094669	0.0631487770224042	0.06261770894868483	0.08723679948576461	0.0	0.04327791598697719	0.10824007486303087	0.0	0.29419426763634576	0.2994973601134199	0.09141202002336783	0.10797630175601793	0.2038988634360293	0.0	0.283574635643533	0.2953709276770368	0.3337246857671204	0.31800867428223356	0.23846135462430731	0.0	0.178041158155701	0.0	0.10593938856116945	0.14734132722532303	0.22693965728428736	0.3257638592482956	0.2675171597437978	0.40432796436809776	0.005860908132597145	0.37296034848140674	0.2942040619923611	0.0284325046332119	0.2611457408464652	0.022679621782085997	0.3575130844188553	0.05877255729543888	0.23269828042638013	0.28799012453291056	0.11709914935166552	0.0061257130434214675	0.34005150325180056	0.3749412221845207	0.2024629851646139	0.13220746563113633	0.08524973903365482	0.14443975012102944	0.2324243661565588	0.37203078243624177	0.35819486881482093	0.0869867913700265	0.03304674017560189	0.07446613966740784	0.3096138429259702	0.23470404522696883	0.0602587682054761	0.29598272478006893	0.0	0.0	0.2507287934474592	0.0	0.06397870834000823	0.3081270534883814	0.36724220517330175	0.482381907112841	0.32484222289598075	0.0	0.4175419409370055	0.0	0.1406839757173619	0.10832589819803665	0.31023744998949004	0.0	0.09252961354573497	0.2837850312274404	0.08269937162003467	0.3197880933483785	0.23108039875636233	0.0	0.06549382596804662	0.23231071194725753	0.05013273485481899	0.3713780964356706	0.0	0.4066688622419049	0.016774614694813415	0.04382623889228809	0.24166954618622633	0.0975071161640913	0.04686684840742449	0.08797775180106487	0.0	0.03682881244484544	0.0	0.17345271949975588	0.11596087835322878	0.11494331468018763	0.03457482896797802	0.37677581965866913	0.0
nupG	0.01310089475751556	0.17655164217123093	0.0	0.14353404738587275	0.07071124972633785	0.0	0.10833035466965735	0.0	0.24149529978579384	0.2578296933978722	0.10009257983105051	0.0	0.0	0.01566890066379674	0.125597689382424	0.0	0.0	0.00252517284372878	0.0	0.12571969744983835	0.0	0.0	0.10593938856116945	0.0	0.13705132555372387	0.0	0.0	0.0	0.0	0.05084864708451293	0.3191942608526221	0.10438253832956436	0.18351835653992893	0.0	0.0	0.0	0.19712366220294322	0.0	0.07151679268853169	0.0	0.0	0.05108939899481126	0.0	0.462372205170549	0.082760283760594	0.0	0.0	0.0	0.12056741045264287	0.0	0.0	0.07215270579055885	0.04790307095025582	0.0	0.053453110543683374	0.1785155910317333	0.0	0.28631365263454556	0.0	0.22986036553499314	0.1397586185517488	0.0	0.23740229970415175	0.0	0.011378942165282882	0.0	0.2369907581094745	0.15929624000842207	0.0	0.07427948574632558	0.0	0.0	0.0	0.038391270063379807	0.3518630480767816	0.0	0.2845296687117118	0.1628302923168344	0.06132837859567723	0.08259458367530616	0.01059191203881854	0.05581831217848188	0.0	0.11758997826213462	0.06482393064435871	0.0	0.060880367257172815	0.0	0.01625970449327066	0.4029026647129377	0.005939232064069549	0.29971411569321305	0.41266933961263885	0.0	0.0	0.16968598545626343	0.0	0.0	0.0	0.0
ecfK	0.13330375217740648	0.034343210401233205	0.18206501785959894	0.47399209122769487	0.40460459876961613	0.09549822080114735	0.14284914342106148	0.38990015986716925	0.3173006803007518	0.0	0.008156119155677512	0.2931925472107826	0.1767791590602357	0.0	0.13890578677894458	0.0	0.0	0.22902680201115835	0.0	0.18108344516839345	0.16903832566778773	0.0	0.14734132722532303	0.13705132555372387	0.0	0.11525628788160465	0.0	0.1435166362304637	0.0	0.49450673446739607	0.033461848694842644	0.11081064901721235	0.3722068139737233	0.0	0.0	0.02429680685050805	0.15809432718394661	0.0	0.07400021340279922	0.12489168085363618	0.0	0.08286453712556752	0.16943655447133826	0.0	0.07728977491740877	0.02702983930464612	0.2078941366309692	0.0	0.2360384986248372	0.0	0.25115663927461934	0.19506820553277096	0.0	0.03136872164935632	0.09295662861938034	0.36384819714085115	0.0	0.18224315130394414	0.0	0.06108326835093796	0.0	0.1315875527118597	0.0	0.002572732410737968	0.27825472171537435	0.0	0.0727411564883756	0.02986325663511468	0.0	0.04886556766626115	0.05545725557104695	0.0	0.12754404070248004	0.0	0.0	0.0	0.026513988344846917	0.015139442530545213	0.03168967178640947	0.0	0.318707381699011	0.06577513672863648	0.061835895905350484	0.17888348378208774	0.10356609430057867	0.15658780930431349	0.09548580896687574	0.0	0.0	0.18732413564979475	0.326699855983727	0.0	0.1333886511106781	0.22981564789653716	0.06741721798504932	0.12309687485857884	0.0	0.30380272134510006	0.10125688536564521	0.0
fur	0.0	0.2528693038841299	0.0	0.0839841254004441	0.18278055532314905	0.0	0.008441344950636613	0.20922815882281437	0.11095226994309831	0.25861254289089786	0.08087587088383676	0.2025179046351138	0.01339623712419329	0.3969132018359238	0.012169197114553656	0.27874166073848317	0.13555884612312874	0.29386124646987993	0.2141848050789096	0.21079775559951847	0.07108747025333274	0.367294906888271	0.22693965728428736	0.0	0.11525628788160465	0.0	0.19418590537351926	0.25438151311239704	0.16853458693666626	0.0	0.25245568049131384	0.2366963377613547	0.0	0.12329223538530547	0.0	0.2209515788338056	0.0	0.2909336870284188	0.12837091293638123	0.06262429465545898	0.016717916987598863	0.2602701078437426	0.24908306658452045	0.07071415172056603	0.0	0.0	0.10076590903591434	0.0	0.22814532332492934	0.19771398909279608	0.028906656345751316	0.0776133035029303	0.0	0.36571972296404726	0.007466550775407053	0.024803867413609113	0.19377422067465744	0.09068368214725542	0.0	0.10141701449703	0.0	0.02113013085691019	0.24916393257760636	0.1525426915589682	0.2841271259899769	0.3669756052048196	0.0	0.15888903062306944	0.21396825571593203	0.0	0.00014469655414151546	0.17769227301373847	0.15832805749766662	0.0	0.10523542533224499	0.1269342503711265	0.11428413166253124	0.049232936633854904	0.17407680654988256	0.0	0.015225101913375094	0.0	0.3237756141286925	0.0	0.23046012772720273	0.006738375082016874	0.0	0.08292118661441045	0.2701900960931131	0.06109138954823293	0.09561610163912998	0.0	0.0783176273706373	0.22267472517475304	0.27518931925150875	0.06030113493252341	0.0	0.17292968063783226	0.18699805756997337	0.2182254311394787
yhfA	0.0	0.0	0.0	0.0	0.08706412377412169	0.0	0.0	0.0	0.0	0.4114019773038448	0.28222495032684697	0.0	0.028341407056140654	0.2589691852240521	0.0	0.08539635111989671	0.21796516219648332	0.22778387045378484	0.4713039185631542	0.40717052039175144	0.013707609511046664	0.2914006384445648	0.3257638592482956	0.0	0.0	0.19418590537351926	0.0	0.3783019842624163	0.3782011495217151	0.0	0.45470303106698534	0.28692438647008683	0.04522618314867936	0.22688828229798721	0.18371128259518935	0.4066570753257032	0.09677890510727341	0.1720465912920335	0.44830193764992426	0.04408797784590136	0.09848471688323622	0.4203957500429494	0.352076031083247	0.08198097836719759	0.1196946117186439	0.07692009824188877	0.0	0.04269350305440697	0.42849233840980755	0.310397244178434	0.0004887187423135784	0.0	0.11246702184104922	0.1668412354498185	0.019868386774789058	0.0	0.3726690583581661	0.0	0.09456086443836259	0.06661475726255815	0.0	0.0	0.4022128292801227	0.2775100868886893	0.3767747857582304	0.29902785967371914	0.13114157230331042	0.35472695951881766	0.12929932346993814	0.0	0.22663774375046142	0.5014181486352804	0.053280980821626835	0.0	0.3563248701258484	0.0	0.2839684309991378	0.0	0.07078438367732959	0.10105365733835642	0.054380008059543454	0.0	0.2504397617888307	0.0	0.41904043654622447	0.0	0.30073703443505584	0.1278594005206081	0.1713790739966861	0.0	0.0	0.037028233874768834	0.007989769743800626	0.07072919982430399	0.24707410164214585	0.1276690648566917	0.0	0.0	0.445517971042724	0.19349335994174133
srlAEBD_gutM_srlR_gutQ	0.0	0.0	0.0	0.026941814441720176	0.0013143493709275103	0.0	0.0	0.05072412482566112	0.0	0.32789810129115926	0.2053723682529252	0.034398755690318326	0.0836734733543008	0.31296107904453624	0.0	0.3209226044725858	0.2538552303479588	0.2508292419818301	0.27914877033190144	0.3434712722786008	0.0	0.3372607811764242	0.2675171597437978	0.0	0.1435166362304637	0.25438151311239704	0.3783019842624163	0.0	0.3184945020295173	0.0	0.32397544318334554	0.25592588520339465	0.021540760382866765	0.16259841186526428	0.17901364135352907	0.3128940091484462	0.29132001900936216	0.37757202875977297	0.36147788627232613	0.0	0.22745032506105384	0.2953346610959574	0.42006979775256986	0.14752162868881674	0.13929651515358057	0.08846335120190633	0.008979663710468742	0.0	0.2560794241095928	0.2219091990843007	0.051327932857960244	0.0	0.08161059880556694	0.14714518511041622	0.0	0.07263794125808962	0.26499185677099135	0.0	0.0	0.0	0.007677653562063293	0.032468069251762	0.35520297845889176	0.2774528887679785	0.364190176065509	0.19712509864192126	0.18633654002235633	0.3044176445163973	0.13591913596396232	0.0	0.03427531298125529	0.33691984438986616	0.0	0.0	0.3020640049933672	0.0	0.3264305519785167	0.10029045597965625	0.09173137816737262	0.0	0.0	0.042977361973865216	0.3127975621065246	0.0	0.33928825290984427	0.03524018364712897	0.05511102217227107	0.19681515346676673	0.06659200389834025	0.0	0.04277555446747559	0.17285561286272694	0.0	0.16100991329205144	0.2058859410994384	0.054388476878154866	0.04266780674223334	0.00015522533976307243	0.3192475358881674	0.0
