0.000000000000000000e+00	3.304937279496404645e-02	8.530027633064354853e-02	5.670428600643549061e-02	2.816397251567121299e-02	2.696265699952343428e-02	6.156782786153287140e-02	3.312958586837940617e-02	4.579018679454649465e-02	6.007876278256855246e-02	1.135035083137282816e-03	1.633345030466989978e-02	5.980224622818573060e-02	1.553420479480279760e-02	0.000000000000000000e+00	1.238292494865104489e-02	0.000000000000000000e+00	4.079254537561825128e-02	0.000000000000000000e+00	0.000000000000000000e+00	6.633562407996786980e-01	4.024212980965498170e-03	0.000000000000000000e+00	0.000000000000000000e+00	3.619875599047939208e-02	0.000000000000000000e+00	0.000000000000000000e+00	4.056675005949869628e-02	2.631748522226622783e-03	3.974728097757838918e-02	4.564370017537675711e-02	2.306323756988800083e-03	2.930742438071450712e-02	0.000000000000000000e+00	0.000000000000000000e+00	4.433091144925007526e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.457533199677360392e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.849762631585990080e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.546496521983510342e-02	0.000000000000000000e+00	2.545343247505717135e-03	6.924466226070560837e-02	5.991971800457021602e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.550097333681398848e-02	0.000000000000000000e+00	3.081209229637010827e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.025764526547758293e-02	1.358645024713128584e-02	0.000000000000000000e+00	1.370764602852010943e-03	3.420027833807770187e-03	0.000000000000000000e+00	1.602173720484660136e-03	0.000000000000000000e+00	1.559106432605153469e-02	7.628353972736042800e-03	0.000000000000000000e+00	3.208148906020010654e-02	1.216524312734149245e-02	0.000000000000000000e+00	1.175354136700136054e-01	0.000000000000000000e+00	6.616573035021451610e-02	5.237696304472481967e-02	1.340238262156743521e-01	4.296555375979210084e-02	3.476574959967423939e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.104610084914890364e-02	1.035119668121838032e-02	5.092401321193032460e-02	0.000000000000000000e+00	5.940062096201773056e-02	0.000000000000000000e+00	1.934042350224971646e-02	0.000000000000000000e+00	3.298089541812319198e-02	4.240410675983926833e-03	0.000000000000000000e+00
3.304937279496404645e-02	0.000000000000000000e+00	1.098425305418684050e-01	1.148823308982244856e-01	2.144781045134979899e-02	1.865910182648421733e-01	9.539659728991423115e-02	5.528130783636778928e-02	2.581181954827592440e-02	0.000000000000000000e+00	3.105283141224593826e-02	7.319479259190973808e-02	1.180064442612409059e-01	7.091503978039642719e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.646454476795685629e-02	0.000000000000000000e+00	1.723233099802490287e-02	9.723086868269295580e-02	0.000000000000000000e+00	0.000000000000000000e+00	8.287878182001491567e-02	2.859426515848706440e-02	0.000000000000000000e+00	0.000000000000000000e+00	2.572026631049547513e-02	0.000000000000000000e+00	4.742288998486517138e-02	5.747130882373480132e-02	3.834187674448996663e-02	4.303095799021815909e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.646927475530267054e-02	1.465823246199740859e-01	9.319198605157862081e-03	1.544887017983971426e-02	0.000000000000000000e+00	1.172341338873053168e-01	3.639129217353092183e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.743426585960265007e-03	0.000000000000000000e+00	2.820807152762311310e-02	8.463989087430828090e-03	9.988901454275837116e-03	5.510733525485226464e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.405417054488240475e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.471567359029128358e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.322738414559173140e-02	1.343436285744861736e-02	0.000000000000000000e+00	2.612240853500683718e-02	1.916052647280742233e-02	1.306104506826812756e-02	3.397087657461933530e-02	5.287522519305631885e-02	3.780274606994123154e-02	3.424064286843966215e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.992795723497594845e-02	9.403254085188966771e-02	0.000000000000000000e+00	7.020398072358072783e-01	5.590309701160549663e-03	9.939676696940941136e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.783901873138135641e-02	5.294684381205598533e-02	4.069926823351571049e-02	2.774979326071715102e-02	2.511839738092336294e-02	0.000000000000000000e+00	2.129598678152782101e-02	9.668018175442648354e-02	8.282048213567404227e-02	0.000000000000000000e+00	2.522303158048945938e-03
8.530027633064354853e-02	1.098425305418684050e-01	0.000000000000000000e+00	7.831413398168692030e-02	4.754885101126531989e-03	9.403673990733839305e-02	2.352447578994627808e-02	1.874558431578807194e-02	6.112976860907122501e-02	3.692586657983869952e-02	0.000000000000000000e+00	7.015735958377304626e-02	8.070826286243164283e-03	5.996074570990807262e-02	0.000000000000000000e+00	8.812396891484949868e-02	0.000000000000000000e+00	2.954502726683738700e-02	1.349909563728404066e-03	1.000832307075887224e-02	6.321939407848360670e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.274074154607528792e-02	0.000000000000000000e+00	3.463448188886952134e-02	0.000000000000000000e+00	1.003677302711184459e-02	1.200328127156629621e-01	0.000000000000000000e+00	2.905069166071631848e-02	1.467012001639268481e-01	0.000000000000000000e+00	0.000000000000000000e+00	2.462094568970964181e-02	8.860176388002035872e-03	0.000000000000000000e+00	0.000000000000000000e+00	9.025929603410554058e-02	0.000000000000000000e+00	8.730007671953284032e-02	3.120774153617900115e-02	0.000000000000000000e+00	9.055473111790757201e-02	0.000000000000000000e+00	5.926552038158586916e-02	0.000000000000000000e+00	1.115255323253964287e-01	0.000000000000000000e+00	7.032039665518130533e-02	5.888082525070519740e-02	0.000000000000000000e+00	0.000000000000000000e+00	4.908487227201640407e-02	7.983558649585778544e-02	4.906908044950008402e-02	5.395902265261943304e-02	4.251575089956427522e-02	0.000000000000000000e+00	0.000000000000000000e+00	4.793375226524290017e-02	0.000000000000000000e+00	3.891184638706718379e-02	2.591596213180012362e-02	4.533112072744188009e-02	3.315454587210697746e-02	9.851733686294066386e-03	3.769325946147800838e-02	7.047531689834030111e-02	0.000000000000000000e+00	7.635244312266033229e-02	2.600697869353335578e-02	5.591469636687723677e-02	2.363849840780318096e-03	1.001037242287686063e-01	0.000000000000000000e+00	3.215599195548363848e-02	2.739708416010799581e-03	0.000000000000000000e+00	0.000000000000000000e+00	6.832546145680991057e-01	0.000000000000000000e+00	1.350872217805383080e-01	2.869895927158741186e-02	1.073489188177115111e-01	0.000000000000000000e+00	0.000000000000000000e+00	6.902779245171122499e-03	1.177662915715249961e-02	4.148369389638411481e-02	0.000000000000000000e+00	1.873106934379387828e-02	4.661055476277452259e-02	5.487584443103113007e-04	1.010366792198699043e-01	2.775335545320236491e-02	6.149611591880006084e-02	0.000000000000000000e+00	1.975457319722180582e-02
5.670428600643549061e-02	1.148823308982244856e-01	7.831413398168692030e-02	0.000000000000000000e+00	6.242492742059372463e-02	6.259182586858408337e-02	7.276920363629623897e-03	0.000000000000000000e+00	3.764021028727434354e-02	8.667224556260257062e-02	0.000000000000000000e+00	4.494914702076022173e-02	2.607084827720544326e-02	8.983248943952037990e-02	0.000000000000000000e+00	6.297227204183741822e-02	0.000000000000000000e+00	3.270714078777692962e-02	0.000000000000000000e+00	2.171989886561394301e-02	7.368207439623982724e-01	0.000000000000000000e+00	4.066917077565230035e-03	4.224805335141956775e-02	4.432625142816937203e-02	0.000000000000000000e+00	6.493885354624528983e-02	0.000000000000000000e+00	0.000000000000000000e+00	7.273482521875855589e-02	2.234565426712329175e-02	0.000000000000000000e+00	3.285721263334329817e-02	0.000000000000000000e+00	1.187143007166489156e-02	3.505169195626382794e-02	4.461942410547474480e-02	0.000000000000000000e+00	0.000000000000000000e+00	4.904464531177922526e-02	2.391866588223712231e-03	5.956231741066329161e-02	0.000000000000000000e+00	4.462477870020246928e-02	4.944246231585585141e-03	0.000000000000000000e+00	5.260544166713047864e-02	0.000000000000000000e+00	3.221662952692030957e-02	0.000000000000000000e+00	3.658705926293174399e-02	1.095562687920925149e-01	0.000000000000000000e+00	3.412920204862893853e-02	7.845871268878919919e-03	1.211796826199229987e-01	2.701460206572625644e-02	3.321081387081090130e-02	1.870274241294814233e-02	4.668523763773601426e-02	4.851838676001043148e-03	1.020385490608976820e-01	1.907591879416297223e-02	9.181982541936549447e-03	0.000000000000000000e+00	0.000000000000000000e+00	3.312219948461905816e-02	1.999506625198687465e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.930018808503857708e-02	2.508544132208810618e-02	5.818637092237922970e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.836940237181676873e-03	3.179889068354015136e-02	4.573350650776670731e-03	2.959790206712954036e-02	7.078737034486045632e-01	0.000000000000000000e+00	7.376559220631177805e-02	1.617746664167499585e-02	7.138973766913689900e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.266532405011460118e-03	5.747546175680503383e-02	5.111243407372258185e-02	4.277215081023386101e-02	0.000000000000000000e+00	3.456211630615192015e-02	0.000000000000000000e+00	5.509507096499585005e-02	0.000000000000000000e+00	3.427574112546150640e-04
2.816397251567121299e-02	2.144781045134979899e-02	4.754885101126531989e-03	6.242492742059372463e-02	0.000000000000000000e+00	1.252152707958902322e-01	8.014650162168790448e-02	7.554820110889578499e-01	1.047095377284307932e-01	3.428381695275560526e-02	2.004251211745253225e-02	1.451401930415017194e-01	1.520385058811830059e-01	5.382082211376131714e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.910799809939511471e-02	3.024372719894651354e-02	7.444276729261304661e-03	2.369417255802845623e-02	6.662169877963214359e-02	7.222841146693564918e-02	0.000000000000000000e+00	2.954765925228422518e-02	0.000000000000000000e+00	2.175588634913686384e-02	1.421472546993402808e-01	1.526291882028783971e-02	1.657778357886583245e-02	1.374250163873928232e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.163596266569799226e-01	3.645825522612866632e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.602069954552041292e-02	3.373926151771595300e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.738244354482406107e-02	6.589146135797847859e-02	6.327100056587126042e-02	4.195638914798634211e-02	4.708394625537364042e-02	0.000000000000000000e+00	3.159512419706127923e-02	0.000000000000000000e+00	2.745875218266772763e-03	0.000000000000000000e+00	6.929889659665527946e-02	0.000000000000000000e+00	9.389177353222739539e-03	0.000000000000000000e+00	1.059212455290478583e-01	0.000000000000000000e+00	1.248117243501353640e-01	0.000000000000000000e+00	5.362267296581299525e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.475727923147241549e-03	3.529212452157266811e-02	0.000000000000000000e+00	1.473890057257859314e-02	8.414303580287585405e-02	3.190892177732368440e-02	2.230006497653540254e-02	2.030255057755508616e-02	9.143286614582335145e-03	7.301063665366808175e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.082261607990964200e-02	4.996115512420969129e-02	0.000000000000000000e+00	3.567294415913075528e-02	0.000000000000000000e+00	1.848177872840171126e-02	0.000000000000000000e+00	0.000000000000000000e+00	4.391241176222132614e-02	0.000000000000000000e+00	1.119659656101749112e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.552354493225782672e-01	8.188679287737421486e-02	4.115492566286621870e-03	1.189858229015580554e-01	0.000000000000000000e+00	5.151886011793736786e-02
2.696265699952343428e-02	1.865910182648421733e-01	9.403673990733839305e-02	6.259182586858408337e-02	1.252152707958902322e-01	0.000000000000000000e+00	2.946614489070934970e-02	3.318350566836013316e-02	5.785996270322049662e-02	1.280673994059741173e-03	6.940975430903814636e-02	4.399158078817303613e-02	4.887792463472506732e-02	2.148280791208349860e-02	0.000000000000000000e+00	5.227604076798181808e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.036939586532459101e-02	7.031213196976499047e-02	0.000000000000000000e+00	4.735500809502670751e-03	1.987303523184391074e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.230069752466380756e-02	3.164913923885710051e-02	0.000000000000000000e+00	3.308098952999247860e-02	0.000000000000000000e+00	0.000000000000000000e+00	6.020345383921002491e-02	9.638572234193889740e-03	0.000000000000000000e+00	0.000000000000000000e+00	9.265779700512701000e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.306372732158059789e-02	2.526161682005929540e-02	4.050472557086713665e-02	1.411855632039923578e-02	0.000000000000000000e+00	4.658819992997604090e-03	0.000000000000000000e+00	1.215048602522098529e-02	7.057732260813324165e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.965056699979361415e-02	7.967919814571598758e-02	3.802476003069481247e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.866123847338859082e-02	0.000000000000000000e+00	1.480082116693288985e-02	0.000000000000000000e+00	2.436161632132511495e-02	1.825756217662649269e-02	0.000000000000000000e+00	1.281974939064407272e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.392464820834539777e-02	2.148927779605404667e-02	4.090003783584741925e-02	0.000000000000000000e+00	2.948900037573893781e-02	0.000000000000000000e+00	8.036550425659018393e-02	5.992412628598263458e-02	0.000000000000000000e+00	2.725825460420481378e-02	1.530021588948184685e-01	0.000000000000000000e+00	6.548686325094488225e-02	0.000000000000000000e+00	4.710545314331864020e-02	0.000000000000000000e+00	8.208269463317562076e-03	0.000000000000000000e+00	0.000000000000000000e+00	5.738358248417046309e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.455196127357470753e-02	2.471543706011358060e-02	5.412873550560276525e-02	3.008993948482338587e-02	0.000000000000000000e+00	0.000000000000000000e+00
6.156782786153287140e-02	9.539659728991423115e-02	2.352447578994627808e-02	7.276920363629623897e-03	8.014650162168790448e-02	2.946614489070934970e-02	0.000000000000000000e+00	9.583603927321857063e-02	6.877029447678098539e-02	0.000000000000000000e+00	0.000000000000000000e+00	7.324461300773928152e-02	6.114422077622835155e-02	2.411312217182244935e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.915291717036584185e-02	5.415633164548633999e-02	1.624761486958604603e-02	4.698703469082285422e-03	2.088412660007432642e-02	1.246895498866518459e-01	1.078930844421817775e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.132781960389034226e-03	0.000000000000000000e+00	0.000000000000000000e+00	4.848264363887609674e-02	0.000000000000000000e+00	2.096538791698073292e-02	9.979233389813535731e-04	1.888004950392117853e-02	0.000000000000000000e+00	3.098354675011728496e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.254653197471061132e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.863953528549455618e-02	8.033214849197813090e-02	0.000000000000000000e+00	5.700442058021216313e-02	0.000000000000000000e+00	4.008938413515194393e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.452067686498471594e-02	7.272912230132304590e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.185691471325283353e-01	0.000000000000000000e+00	7.630181892078541361e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.257499522301898265e-02	0.000000000000000000e+00	1.740517742691675973e-02	8.816232587235443841e-02	0.000000000000000000e+00	2.982714694914354037e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.955602696618131270e-02	9.968004451437275509e-03	6.869715667042843033e-02	4.311237159181108280e-02	4.683239681751390909e-02	0.000000000000000000e+00	0.000000000000000000e+00	6.060285062040013425e-04	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.469971037604958841e-01	1.355332698864603405e-02	0.000000000000000000e+00	0.000000000000000000e+00	2.392334820596623765e-02	1.283301509514401806e-01	6.753355469501060027e-02	7.863609637318924594e-02	0.000000000000000000e+00	0.000000000000000000e+00
3.312958586837940617e-02	5.528130783636778928e-02	1.874558431578807194e-02	0.000000000000000000e+00	7.554820110889578499e-01	3.318350566836013316e-02	9.583603927321857063e-02	0.000000000000000000e+00	7.611854906076132021e-01	0.000000000000000000e+00	0.000000000000000000e+00	2.580220014126997918e-02	7.641413998746808822e-01	0.000000000000000000e+00	3.671353442163927897e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.312033945726935880e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.299987323056601252e-02	4.707633412085524688e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.909557492463752247e-03	7.111819095137712765e-02	1.744228220862079071e-02	7.641112331220317744e-02	6.895743686195519861e-02	1.258843304858599417e-02	9.926144390841915022e-02	6.305288587057787837e-03	4.793467372279860972e-02	1.313091990935956639e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.362654595255514814e-02	9.411408412534418011e-02	0.000000000000000000e+00	6.769684029200838393e-02	3.184034364947941481e-02	1.549618736567134111e-03	6.783772438155477591e-02	3.636304892920906584e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.408249966241856554e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.615190342302402271e-02	2.304044318296853688e-02	1.055699800538571625e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.927279955204964201e-02	0.000000000000000000e+00	6.439822796767208368e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.393476062102661339e-02	2.644510506632350572e-02	0.000000000000000000e+00	1.376347747994305544e-02	1.700759236296807766e-02	0.000000000000000000e+00	2.041166092096679055e-02	1.343799331764410770e-02	0.000000000000000000e+00	4.652567341473153872e-01	0.000000000000000000e+00	1.282722710588700410e-01	0.000000000000000000e+00	8.561068392212030365e-02	4.211181303542284315e-02	3.743575069685126013e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.013646166559086237e-01	3.101244714751964782e-02	4.410522069059280049e-03	3.948790623428583696e-03	9.865122154001182073e-03	9.221953700213288141e-02	8.588194494298036219e-02	8.078553159955804697e-01	1.752896424408711268e-02	0.000000000000000000e+00
4.579018679454649465e-02	2.581181954827592440e-02	6.112976860907122501e-02	3.764021028727434354e-02	1.047095377284307932e-01	5.785996270322049662e-02	6.877029447678098539e-02	7.611854906076132021e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.084734340944815217e-02	1.413311478288662715e-01	6.164415052149819357e-02	5.372612988483276703e-02	5.275641988874812255e-02	9.708639186609623398e-03	0.000000000000000000e+00	2.802635202620526456e-02	0.000000000000000000e+00	8.193381779754584093e-02	3.757033329940646232e-02	7.454291833970873304e-02	0.000000000000000000e+00	5.960169778325558054e-02	9.439839440953186334e-02	9.214123324362935227e-03	2.109372131353738633e-02	1.593836480818136558e-02	6.870936231167300290e-02	0.000000000000000000e+00	0.000000000000000000e+00	9.305922001284400169e-02	0.000000000000000000e+00	5.174044435137940129e-02	3.775793966270585278e-02	5.479607580767826419e-02	0.000000000000000000e+00	0.000000000000000000e+00	6.418742069850325027e-02	1.345610470080278731e-02	8.954753690465670074e-03	4.137349066573705464e-02	0.000000000000000000e+00	1.732890491844427117e-02	3.542526515634141122e-03	2.223967822844337416e-01	1.283220454710204753e-02	0.000000000000000000e+00	0.000000000000000000e+00	4.188503299869152617e-03	4.653710550274486185e-02	2.334419297463832810e-02	4.269482056249479518e-02	4.051001133924973102e-02	1.245437389002495565e-01	0.000000000000000000e+00	0.000000000000000000e+00	4.661838646838215722e-02	5.562019727804263375e-02	9.020152677124523843e-02	1.286567930164886076e-01	0.000000000000000000e+00	1.053363952747117527e-01	0.000000000000000000e+00	0.000000000000000000e+00	1.149827853298689487e-02	0.000000000000000000e+00	2.949800581458997956e-02	1.307691802273360238e-01	5.714000149887283470e-02	3.538303143172602527e-02	0.000000000000000000e+00	2.394382450554875114e-02	2.200462202323298644e-02	1.605366685325941289e-01	0.000000000000000000e+00	3.938408277831270676e-02	5.777388024977662268e-02	3.828837472699336830e-02	0.000000000000000000e+00	9.100218059915805846e-02	4.745947482607576484e-02	5.296150485856603723e-02	1.251127016534141038e-02	1.004865262124658709e-01	6.780950506455139803e-02	0.000000000000000000e+00	3.300184923974888024e-02	5.585596111624926280e-02	2.085558423283580820e-01	4.317795808427857956e-02	2.693183099720784183e-03	5.478111699557836750e-02	2.437562833490851052e-02	1.083341968638959207e-01	2.613184682846866891e-02	9.455381204259208361e-02	9.968193830284568721e-03	5.684527118546970487e-02
6.007876278256855246e-02	0.000000000000000000e+00	3.692586657983869952e-02	8.667224556260257062e-02	3.428381695275560526e-02	1.280673994059741173e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.529821790015099214e-02	4.493727596050820644e-02	0.000000000000000000e+00	1.115500767072618443e-02	0.000000000000000000e+00	5.196521350973841435e-02	3.326162206908086366e-02	1.024627892695065268e-01	8.284998832177314920e-02	8.567833727707612201e-01	6.416658881435794576e-03	4.133176536879283602e-02	6.465660710605801442e-02	9.886446343687627092e-04	2.189258118122360333e-02	3.433220799664042644e-02	1.427796810691205065e-01	1.342853291838083385e-01	6.957211108074262684e-02	8.556383048892547000e-03	1.076066168161175229e-01	1.356057156379907869e-01	1.555572568096473020e-02	4.662204967228540664e-02	0.000000000000000000e+00	1.370683351596594657e-01	0.000000000000000000e+00	3.942691880866144166e-02	1.054515422597003260e-01	1.351665908961656448e-02	4.830830263770248545e-02	8.982630271058511529e-02	5.209575412311728826e-02	3.183817923422668783e-02	6.803940510336296300e-03	2.872206057394198833e-02	0.000000000000000000e+00	0.000000000000000000e+00	7.021188688633131503e-02	7.621854271211479792e-02	4.399498861597211236e-02	0.000000000000000000e+00	0.000000000000000000e+00	6.518185442477300584e-02	0.000000000000000000e+00	5.190045697589348861e-02	8.898531041728667546e-02	8.002239887736418630e-03	3.210054513737325976e-02	7.292479217075547790e-03	3.448260928910813761e-02	0.000000000000000000e+00	1.972422457144667185e-01	1.301576391905421848e-01	4.757062072213168180e-02	4.721001049495083396e-02	7.714915022174602573e-03	5.814150335789099178e-02	0.000000000000000000e+00	6.297074499454920204e-02	6.207576506188502291e-02	9.525982237494426963e-01	0.000000000000000000e+00	0.000000000000000000e+00	9.487339146264047729e-01	3.913213169593215274e-02	6.310537996157872254e-02	0.000000000000000000e+00	4.651460103259073137e-02	1.549204603503674107e-03	2.193609536909765095e-02	0.000000000000000000e+00	3.727676999683842557e-02	0.000000000000000000e+00	7.622539289443014399e-02	1.651210650370919450e-02	0.000000000000000000e+00	4.897821747562272621e-03	2.299184148182699047e-02	0.000000000000000000e+00	5.699243770465837501e-03	1.988366402300309694e-04	3.526665677978081345e-05	1.266474353305476093e-02	5.020180761943410230e-02	1.568133358376216707e-03	0.000000000000000000e+00	2.365921232493133422e-02	1.273786873667586694e-01	0.000000000000000000e+00
